sample_id,filename,md5,title,description,type,href,size,download_link,last_checked
15311,itest-1.4.2-preview6-win32.exe,6f889ba7386b470d91e78fda7f0be2ad,iTest,iTestServer offers an easy way to organise a database of questions and answers.,education,https://itest.software.informer.com/,4.7 MB,https://itest.software.informer.com/download/?ca50f06,"September 17, 2023."
15312,equest_3-64_setup.exe,53eb2defef15a6d867565d4de020e23a,eQUEST,Perform detailed analysis of state-of-the-art building design technologies.,education,https://equest.software.informer.com/,51.8 MB,http://doe2.com/equest,"July 21, 2024."
15313,basic51102010.exe,8e95100ed98991b10d023a4df7bb2eaa,Basic Circuits Challenge,Complex set of circuit utilities for teaching you electrical knowledge.,education,https://basic-circuits-challenge.software.informer.com/,3.4 MB,https://basic-circuits-challenge.software.informer.com/download/?ca1da7a,"July 16, 2024."
15314,dw7-3-2.zip,a4253fdecc3926867175819f4cfac2fd,DriveWare,For commissioning and troubleshooting all DigiFlex® Performance™ servo drives,education,https://driveware.software.informer.com/,48.7 MB,https://driveware.software.informer.com/download/?cafe9e0,"July 21, 2024."
15315,lite.exe,6f90174e82f921c35c60b179a4fa46be,ChemSep,"Simulates distillation, absorption and extraction for various operations.",education,https://chemsep.software.informer.com/,8 MB,https://chemsep.software.informer.com/download/?ca1378ce,"July 18, 2024."
15316,oligo7windemo_installer.zip,2c2aa4210604e566ce317c2b18a93e2b,OLIGO,It's a tool for designing and analyzing sequencing and PCR primers.,education,https://oligo.software.informer.com/,13 MB,https://oligo.software.informer.com/download/?ca10a8a8,"May 20, 2024."
15317,gqsetup.exe,3a478a7b72373bf10a5488fd2d120485,Grammar Quest,Grammar Quest allows students to practice English grammar with games.,education,https://grammar-quest.informer.com/,4.9 MB,https://grammar-quest.informer.com/download/?ca1a26ca,"July 2, 2024."
15318,DicEngArm.exe,46876c3f926b45cf80eafde1b037f153,English & Armenian Dictionary,English & Armenian Dictionary is a two-way and unique dictionary.,education,https://english-armenian-dictionary.software.informer.com/,4.3 MB,https://english-armenian-dictionary.software.informer.com/download/?cace16,"July 2, 2024."
15319,mvsp32.zip,3c7478251945f67882686eca9734974a,MVSP,It performs a number of numerical analyses useful in scientific fields.,education,https://mvsp.software.informer.com/,5.2 MB,https://mvsp.software.informer.com/download/?cf1ef334,"September 26, 2023."
15320,wmtranslatorplussetup70.exe,dbcee74cbfd0b085ac50ead0f69c9d67,Word Magic Translator Professional,"Word Magic Translator provides automatic, context-sensitive translation.",education,https://word-magic-translator-professional-plus.software.informer.com/,249 MB,https://word-magic-translator-professional-plus.software.informer.com/download/?ca121911,"June 19, 2024."
15321,chemcraft_b445_win.exe,8c8c8e6d8f9eab57a6100c546cc85c03,ChemCraft,A graphical visualization program for quantum chemistry computations.,education,https://chemcraft.software.informer.com/,14.4 MB,http://www.chemcraftprog.com/download.html,"July 21, 2024."
15322,phreeqc-3.3.7-11094-x64.msi,8d5ed261c88256bcb94b01027d459b14,PHREEQC,It is designed to perform a wide variety of aqueous geochemical calculations.,education,https://phreeqc-interactive.software.informer.com/,15 MB,https://phreeqc-interactive.software.informer.com/download/?ca13e983,"July 13, 2024."
15323,musicacedemo.exe,1d7b796cf4beefa3431a9ca04c4a779e,Music Ace 2,Solid and entertaining music instruction tool.,education,https://music-ace-2.software.informer.com/,7.3 MB,https://music-ace-2.software.informer.com/download/?caca61,"July 2, 2024."
15324,ibtwriting.exe,921a4eca5e6604e8fe972334e627b28d,TOEFL iBT Writing Conqueror,TOEFL iBT Writing Conqueror trains us for the writing part of the TOEFL iBT.,education,https://toefl-ibt-writing-conqueror.software.informer.com/,11.3 MB,https://toefl-ibt-writing-conqueror.software.informer.com/download/?caa6ab,"May 11, 2024."
15325,digitizeit_win.exe,0f1de6f2b4bc81dd95bd0ad532023c6e,DigitizeIt,"Digitize a scanned graph or chart into (x, y)-data.",education,https://digitizeit.software.informer.com/,36.2 MB,http://www.digitizeit.de,"June 19, 2024."
15326,unicodekeyboard-setup.exe,136b22c14f093976dff867d055ce09ff,Unicode Keyboard,It's a typing assistant software that helps you type any Unicode character.,education,https://unicode-keyboard.software.informer.com/,388 KB,https://unicode-keyboard.software.informer.com/download/?caa451,"July 27, 2024."
15327,ultimate_vocabulary_demo_info.zip,4c4f0452d694aacbb0f979538108f6ce,Ultimate Vocabulary,Improve Your Vocabulary And Success. Money Back Guarantee.,education,https://ultimate-vocabulary.software.informer.com/,9.6 KB,https://ultimate-vocabulary.software.informer.com/download/?ca27067,"June 25, 2024."
15328,mapsphere-1.00.250.exe,f26ddff325d20e3a8642c38267f42aeb,MapSphere,downloads maps and SATellite Images from different sources,education,https://mapsphere.software.informer.com/,11.4 MB,https://mapsphere.software.informer.com/download/?ca29297,"June 12, 2024."
15330,tradetigersetup.msi,c892bcab4151be54f94d28afe4d4203d,TradeTiger,Stock trading platform.,business,https://tradetiger.software.informer.com/,9.1 MB,https://tradetiger.software.informer.com/download/?cf1da7ba,"June 28, 2024."
15331,labeljoy6setup.exe,f8d5c4470c5aa158c6f83dcbeac574bf,LabelJoy,Creates labels and business cards for you.,business,https://labeljoy.software.informer.com/,95 MB,https://labeljoy.software.informer.com/download/?cf1d8c6c,"May 20, 2024."
15332,gnucash-3.2.setup.exe,08b854b975abeb8dfd13f6504b73a965,GnuCash,Track your income and expenses.,business,https://gnucash.software.informer.com/,89.1 MB,https://gnucash.software.informer.com/download/?ca1ad75b,"September 15, 2023."
15333,powerdesigner153_evaluation.exe,086f0271a460de06b7870a8d32dfb7df,Sybase PowerDesigner,"Manage data, information, enterprise architecture.",business,https://sybase-powerdesigner.informer.com/,278 MB,https://sybase-powerdesigner.informer.com/download/?ca1c986,"June 26, 2024."
15334,invsetup.exe,cc7c17c7e40a908a2e742e4876709412,Inventoria Stock Manager,Manage and monitor your inventory to help streamline your operations.,business,https://inventoria-stock-manager.software.informer.com/,611 KB,http://www.nchsoftware.com/inventory/index.html,"July 24, 2024."
15335,possetupfree.exe,caf440a29f6cc495bd85e0c5ab82e30a,Copper Point of Sale Software,Speed up operations in the retail checkout process.,business,https://copper-point-of-sale-software.software.informer.com/,555 KB,http://www.nchsoftware.com/point-of-sale,"April 27, 2024."
15336,marketsamurai.0.88.66.air,84e5e168c31488c631b93d0971175e8b,Market Samurai,A multi-purpose tool to satisfy all your e-marketing needs.,business,https://market-samurai.software.informer.com/,3 MB,https://market-samurai.software.informer.com/download/?ca420c0,"October 23, 2023."
15337,nesttrader_3.11.4.6_samrudhi_ibt_x86_dbg.zip,c429c92adb25c31a89361b9d9feada4a,Samco Trader,Free-of-charge trading platform for Windows OS.,business,https://samco-trader.software.informer.com/,42.4 MB,https://www.samco.in/download,"August 7, 2023."
15338,medicareremiteasyprint43.zip,8ab3df2071e4e79bdf4a9aabdde3ce56,Medicare Remit EasyPrint,It can be used to access and print remittance advice information.,business,https://medicare-remit-easyprint.software.informer.com/,1.7 MB,https://medicare-remit-easyprint.software.informer.com/download/?caccefe,"June 26, 2024."
15339,easetup.exe,119f45a7bb458ba39365371d8574d671,Express Accounts,Manage your business by keeping financial information.,business,https://express-accounts.informer.com/,2.4 MB,https://express-accounts.informer.com/download/?ca329bc6,"July 28, 2024."
15340,manageengine_admanager_plus_64.exe,1be59165e9cf13e435dc08b8fd41f1c4,ADManager Plus,"Manage Active Directory users, files, Office 365...",business,https://admanager-plus.software.informer.com/,126 MB,https://admanager-plus.software.informer.com/download/?ca1ad010,"July 15, 2024."
15341,phraseexpresssetup.exe,757eb16836addaba275a8621dbf6eb51,PhraseExpress,Use Text Autocompletion and recorded macros in any application.,business,https://phraseexpress.software.informer.com/,44 MB,http://www.phraseexpress.com,"June 20, 2024."
15342,automation_studio_overview.zip,ca5ea3e6e7cb53243e76586d1f47b4d0,Automation Studio,Multi-user environment that allows you to perform.,business,https://automation-studio.software.informer.com/,41.2 MB,https://automation-studio.software.informer.com/download/?ca3dd88,"May 17, 2024."
15343,setup.exe,f9242401e79340b8e4b802eb276185c7,EasyBilling,"Create invoices, packing slips, and other documents for your business.",business,https://easybilling.software.informer.com/,113 MB,http://www.evinco.com.hk/eng/easydoc.html,"June 30, 2024."
15344,primus_v500c_en.exe,fc4826007a0a94e2d6951fc0000f7d3c,PriMus,This is a software masterpiece for Bills of Quantities.,business,https://primus.software.informer.com/,68.2 MB,https://primus.software.informer.com/download/?ca27180e,"April 20, 2024."
15345,inflowinstaller.exe,bcdd8f7d45a6803b6116313f73be96a3,inFlow Inventory,Professional inventory management and reporting software for businesses.,business,https://inflow-inventory.software.informer.com/,762 KB,https://inflow-inventory.software.informer.com/download/?cae6b73,"July 15, 2024."
15346,barcode_studio.exe,2422b831e0a244c5cc5890105cec61e2,TEC-IT Barcode Studio,"Create linear, 2D, QR, and other barcodes and composite symbologies.",business,https://tec-it-barcode-studio.software.informer.com/,17 MB,http://www.tec-it.com/en/software/barcode-software/barcode-creator/barcode-studio/Default.aspx,"June 13, 2024."
15347,barcodegenerator.exe,671712e0c9ee542129f4304e27fb2be0,Bytescout BarCode Generator,Generate 1D and 2D barcodes and export into image formats.,business,https://bytescout-barcode-generator.software.informer.com/,4.2 MB,https://bytescout.com/products/enduser/misc/barcodegenerator.html,"April 25, 2024."
15348,setup.exe,633fc6a43bed73ee76162101d8212b4d,Investar,Perform technical analysis to keep track of Indian market stocks.,business,https://investar.software.informer.com/,534 KB,https://investar.software.informer.com/download/?ca169804,"July 13, 2024."
15350,multibit-0.5.18-windows-setup.exe,ab4ac74d75a0afd8bd2f3120c3ee7421,Multibit,"Secure, lightweight, international Bitcoin wallet.",business,https://multibit.software.informer.com/,8.5 MB,https://multibit.software.informer.com/download/?cada94e,"July 25, 2024."
15351,tbarcodeoffice.exe,d4cc7980734ba844734fed1ffd1278cc,TEC-IT TBarCode Office,Add professional barcodes to your Excel sheets and Word documents.,business,https://tec-it-tbarcode-office.software.informer.com/,47.5 MB,http://www.tec-it.com/en/software/barcode-software/office/word-excel/Default.aspx,"December 29, 2023."
15352,ecodial_ac_int_v4.8.4.exe,f19742745fbf9238b35729ff7be0e0c1,Ecodial Advance Calculation,Ecodial Advanced Calculation helps calculate and size electrical installation.,business,https://ecodial-advance-calculation-int.software.informer.com/,40 MB,https://ecodial-advance-calculation-int.software.informer.com/download/?ca1a2c87,"July 8, 2024."
15353,nestplus_2.6.0.0.msi,e5d8efc7f9eff43498f6c4830f54a1c4,NestPlus,It allows the user to use a bouquet of investment services.,business,https://nestplus.software.informer.com/,7.1 MB,https://nestplus.software.informer.com/download/?ca60ab5,"November 14, 2023."
15354,tds.exe,571016df19d9da4aa06637f25c29805e,Winman TDS,"It allows you to create TDS returns preparation, generation and e-filing.",business,https://winman-tds.software.informer.com/,136 MB,https://www.winmansoftware.com/products/tds/,"June 29, 2024."
15356,qrcode_studio.msi,0ae1d444375d31ac76e7e2d4e0e5a479,TEC-IT QR-Code Studio,Versatile and intuitive QR code editor with 20+ input templates.,business,https://tec-it-qr-code-studio.software.informer.com/,7.4 MB,https://tec-it-qr-code-studio.software.informer.com/download/?ca15bf34,"July 5, 2024."
15357,payworlddt_ver32.zip,d23a4685019d91fe43e03b96ba8abd2a,PayworldDT,Windows application is for Payworld retailers.,business,https://payworlddt.software.informer.com/,3.2 MB,https://payworlddt.software.informer.com/download/?ca15894d,"June 20, 2024."
15358,cashbook621k.exe,49e22a1bc2e073f6e8ae18fb418fbf6a,Cashbook Complete,New Zealand built accounting package.,business,https://cashbook-complete.software.informer.com/,9.5 MB,https://cashbook-complete.software.informer.com/download/?ca1589d6,"June 20, 2024."
15359,estimator.exe,6fd2fe60b264a82bfc64015c5dca1696,Estimator,"Estimation, Rate Analysis and Project Management Software",business,https://estimator.software.informer.com/,23 MB,https://estimator.software.informer.com/download/?ca1a1df8,"June 8, 2024."
15360,ecverify.exe,e9dedcce5c3d94466659b0324c6837dd,Easy Credit Card Verifier,Easy Credit Card Verifier instantly checks credit card numbers for validity.,business,https://easy-credit-card-verifier.software.informer.com/,390 KB,https://easy-credit-card-verifier.software.informer.com/download/?ca7f0ba,"September 29, 2023."
15361,ps10.2.1.17pro.exe,5ca4dc3a8f7b20ff6cf541281d137f20,PlanSwift,Create estimates of material and labor for your building construction projects.,business,https://planswift.informer.com/,37.5 MB,https://planswift.informer.com/download/?ca1ac701,"June 20, 2024."
15362,ezpaychecksetup.msi,b758a906a0fe3d47a7924a555a1efc2b,ezPayCheck,ezPaycheck helps calculate federal and state payroll taxes.,business,https://ezpaycheck.software.informer.com/,6.5 MB,https://ezpaycheck.software.informer.com/download/?ca37044d,"June 5, 2024."
15363,quickbookssimplestart2009.exe,d5fd61c8bc49133777f6f5339e91bc46,QuickBooks Simple Start 2009,Free accounting software to manage your business better.,business,https://quickbooks-simple-start-2009.software.informer.com/,334 MB,https://quickbooks-simple-start-2009.software.informer.com/download/?cf1dedbf,"June 26, 2024."
15364,tas92sr2_setup.exe,12e3915985b1842c88582581bd4d0de5,UBS Time Attendance System,Suitable for all types of businesses.,business,https://ubs-time-attendance-system.software.informer.com/,15.4 MB,http://www.vivid.com.my/ubs/products_tas.htm,"April 19, 2024."
15366,aris-express-setup.exe,7a54c73589edc6a0dbbbb979435d597b,ARIS Express,It’s easy and intuitive so anyone can get started.,business,https://aris-express.software.informer.com/,111 MB,https://aris-express.software.informer.com/download/?ca1d3b4,"May 19, 2024."
15367,moos-3.2.1.exe,80cbc9f9ece2d1ed8ee6d9217e04223c,MOOS Project Viewer,Low-cost alternative for viewing/printing any MS-Project file,business,https://moos-project-viewer.informer.com/,57.8 MB,https://www.moosprojectviewer.com/,"July 25, 2024."
15368,myob_accountright_premier_v19_8_au.zip,70b87bdd72af2b1d66c77d8044abea0a,MYOB AccountRight Premier,It is an accounting tool that lets you manage business essentials.,business,https://myob-accountright-premier.software.informer.com/,323 MB,https://myob-accountright-premier.software.informer.com/download/?ca6ecdb,"June 24, 2024."
15369,setup.exe,8c0b6ffda040ebf1beafd9e2d7461d70,InventoryPlus,"Manage data of an unlimited number of companies, clients, suppliers.",business,https://inventoryplus.informer.com/,9.7 MB,https://inventoryplus.informer.com/download/?ca143031,"September 23, 2023."
15370,barsetup.exe,0bf1e51a7d6d7dc36d9ab5deae86039b,Barillo Barcode Software,Barillo is an easy to use barcode generation program.,business,https://barillo-barcode-software.software.informer.com/,218 KB,http://www.nchsoftware.com/barcode/index.html,"October 27, 2023."
15371,ironfx5setup.exe,9f670f6cb0c376fde409e0f026cf8c5a,IronFX MetaTrader,"You can trade currencies, commodities, CFD indices and stocks.",business,https://ironfx-metatrader.software.informer.com/,410 KB,https://ironfx-metatrader.software.informer.com/download/?ca90af5,"June 2, 2024."
15372,hubstaffclient-0.9.2-universal.exe,3187c089696556c50076d807e981d2ff,Hubstaff,"Time tracking with screenshots, activity levels, and integrations with project management tools.",business,https://hubstaff.software.informer.com/,7.6 MB,https://hubstaff.software.informer.com/download/?ca8562d,"July 6, 2024."
15373,scapple-installer.exe,127b01fbd010aefee00aa23eaf3cbbcf,Scapple,It allows you to make notes anywhere on the page and to connect them.,business,https://scapple.software.informer.com/,143 MB,https://scapple.software.informer.com/download/?ca305496,"May 29, 2023."
15374,projectsetup.exe,74b13ad6022b31de4b2ac469e0e5d7db,Express Project,Comprehensive free project manager to keep track of your tasks and resources.,business,https://express-project.informer.com/,289 KB,http://www.nchsoftware.com/project/index.html,"May 23, 2024."
15375,bitcoin-22.0-win64-setup.exe,1d8dbc6192e84103b904f70e74aac481,Bitcoin Core,Bitcoin Core program lets you create wallets for sending and receiving bitcoins.,business,https://bitcoin-core.software.informer.com/,17.7 MB,https://bitcoin.org/en/download,"May 27, 2024."
15376,studiotax2014install.exe,21696b78da3066a0e3007c03c5aa36ec,StudioTax 2014,StudioTax program lets you prepare and file your tax returns.,business,https://studiotax-2014.software.informer.com/,31.4 MB,https://studiotax-2014.software.informer.com/download/?caebafc,"July 15, 2024."
15377,maintenance_manager.exe,4705598269fdcd13f439dd2f072d2b4f,Maintenance Manager,User friendly CMMS package.,business,https://maintenance-manager.software.informer.com/,8.2 MB,https://maintenance-manager.software.informer.com/download/?ca335cf,"July 12, 2024."
15378,tc2000v17setup.exe,a82f08971813ee4feb6c9a362b9f8e59,TC2000,Advanced analysis tool for stock & option traders.,business,https://tc2000.software.informer.com/,4.2 MB,http://www.tc2000.com/,"July 21, 2024."
15379,gtplannersetupv1110.exe,800433b77832fc0e084f7fd0bb1f9184,GenuTax Standard,Program to help you understand taxes.,business,https://genutax-standard.software.informer.com/,3.4 MB,https://genutax-standard.software.informer.com/download/?ca5b738,"July 19, 2024."
15380,bookkeeper.exe,fac0657942b09366649d9e7b88eed036,Bookkeeper,Bookkeeper 2007 accounting software with payroll and tax tables.,business,https://bookkeeper.software.informer.com/,46.8 MB,https://bookkeeper.software.informer.com/download/?ca26dcf,"May 22, 2023."
15382,chequesystem-setup.exe,39be41550c711a801b7d1a68237c2aca,ChequeSystem,"Print the payee, date, amount, ""a/c payee only"", etc.",business,https://chequesystem.informer.com/,76.4 MB,http://www.evinco-software.com/eng/chequesystem-cheque-printing-software.php,"June 6, 2024."
15383,inscheck.exe,cd19df703ecaed615ae63b2c551b821c,Instant Check,Instant Check it's a easy program which can print your own checks,business,https://instant-check.software.informer.com/,4.6 MB,https://instant-check.software.informer.com/download/?ca8472,"April 1, 2024."
15384,fmp14_su.exe,be1375223f97b464136b96a2210f56b5,Fleet Maintenance Pro,Easily plan and track your fleet inventory.,business,https://fleet-maintenance-pro.software.informer.com/,24.6 MB,https://fleet-maintenance-pro.software.informer.com/download/?cac7f29,"October 29, 2023."
15385,setup.exe,c6e92427dcab2decaa672e3d2d00c0cd,Microinvest Warehouse Pro,This program is a flexible POS system for management of your business.,business,https://microinvest-warehouse-pro.software.informer.com/,292 MB,http://en.microinvest.net/EN/Software-inventory-management-Warehouse-Pro,"April 2, 2024."
15386,mymicrobalance_4.0.0_en.msi,c198a13b94e519e8e06175da1da6bc2e,MyMicroBalance,Helps you plan your budget more efficiently using color codes for your entries.,business,https://mymicrobalance.software.informer.com/,7.9 MB,http://www.mymicrobalance.com/en,"July 28, 2024."
15387,qw4setup.exe,06432e6403ae791b846c541bd4a68761,QuoteWerks,Specialized (CPQ) program for creating sales quotes & proposals.,business,https://quotewerks.software.informer.com/,105 MB,https://quotewerks.software.informer.com/download/?ca60b06,"July 22, 2024."
15388,pjr544stp.exe,6af88cb7af90965c679eb65ad3812748,Project Reader,"Open, print and export Microsoft Project files in MPP, MPT...",business,https://project-reader.software.informer.com/,9.7 MB,https://project-reader.software.informer.com/download/?ca31be34,"July 7, 2024."
15389,icash_setup_v7.8.8.exe,b9fbe94f4f64c502ba677abf796cdaf8,iCash,Personal Finance and Office / Home accounting software.,business,https://icash.software.informer.com/,129 MB,http://www.maxprog.com/site/software/personal-finance/icash_sheet_us.php,"June 3, 2024."
15390,marsbanksbase11.exe,df869c2ddfeaa60c47e4e77381e526ff,Mars Banks Base,Knowledge database about banks.,business,https://mars-banks-base.informer.com/,3.8 MB,http://www.mars-soft.net/banksbase.htm,"October 6, 2023."
15391,ecisetupv601.exe,b9a7d0b1fb279ee0610387ba17d6157c,ECI Client,Is an application that allows businesses with an Australian Business Number,business,https://eci-client.software.informer.com/,29.6 MB,https://eci-client.software.informer.com/download/?ca1a6ec,"April 19, 2023."
15392,banana9-setup-x86.exe,87ada7d12a8fd0a931ad0dfeb625f2cb,Banana Accounting,Keep impeccable books and have everything under control.,business,https://banana-accounting.informer.com/,35.7 MB,https://banana-accounting.informer.com/download/?ca332868,"March 19, 2024."
15393,retscreenexpertinstaller.exe,ef65a8c11ff035af296adf2abd79baa7,RETScreen,Clean Energy Management Software system for energy efficiency,business,https://retscreen.software.informer.com/,387 MB,https://www.nrcan.gc.ca/energy/software-tools/7465,"June 1, 2024."
15394,vfm30.exe,d15baaf09190e0291642f72a0fc5eb6c,Vehicle Fleet Manager,Create maintenance schedule and track expenses about your vehicles.,business,https://vehicle-fleet-manager.software.informer.com/,18.5 MB,https://vehicle-fleet-manager.software.informer.com/download/?ca1cb5b,"January 6, 2024."
15395,blum_dynalog-v3543-00.exe,f751591cbb78391ef48eb4b68a7e2638,DYNALOG,Planning and ordering software for flexible cabinet planning.,business,https://dynalog.software.informer.com/,402 MB,https://dynalog.software.informer.com/download/?ca1709e9,"March 29, 2024."
15396,install.exe,d20956e42655be21eb06b6a0a3fc3d1c,ROS Offline Application,Revenue Forms Launcher can be used for completing tax forms for Revenue offline,business,https://ros-offline-application.software.informer.com/,53.3 MB,https://ros-offline-application.software.informer.com/download/?ca29f7b5,"June 1, 2024."
15397,excel_invoice_manager_setup.exe,a866a447910d5e16c6521a0dc8787690,Excel Invoice Manager,"data formatting, calculation, reporting & analysis facilities",business,https://excel-invoice-manager.software.informer.com/,5.8 MB,https://excel-invoice-manager.software.informer.com/download/?cad698,"July 3, 2024."
15398,kbilling_installer.exe,f329dcac83272e2b1bfd0e4ae1ad51ac,kBilling,Billing / invoice software for any business.,business,https://kbilling.software.informer.com/,7.1 MB,https://kbilling.software.informer.com/download/?caaf23,"July 28, 2024."
15399,setup-biopunchclock.exe,7d0cc7f5b5d4051b23d2f1a5efab01f5,Biometric Employee Punch Clock,Biometry is the most accurate way to collect employee time information.,business,https://biometric-employee-punch-clock.software.informer.com/,14.4 MB,https://biometric-employee-punch-clock.software.informer.com/download/?ca7aeeb,"July 28, 2024."
15400,jiraclient-3_8_4.exe,665bafb000edab16280b31f11a097971,JIRA Client,Client program for Atlassian JIRA with time-saving features.,business,https://jira-client.software.informer.com/,40.2 MB,http://almworks.com/jiraclient,"June 10, 2024."
15401,setup.exe,92f812ed307ce0145daa7d0f48bb6b1e,CargoWiz,Logistics software designed for loading optimization.,business,https://cargowiz.software.informer.com/,34.1 MB,https://cargowiz.software.informer.com/download/?ca33d139,"June 19, 2024."
15402,moneydance_windows_amd64.exe,be89664754abe1916ed6319fff61c5c7,Moneydance,finance manager,business,https://moneydance.software.informer.com/,135 MB,https://infinitekind.com,"July 9, 2024."
15403,msintclc.zip,de5214b84cd661bee624f2496154729a,Markosoft Interest Calculator,Interest calculation program.,business,https://markosoft-interest-calculator.software.informer.com/,839 KB,https://markosoft-interest-calculator.software.informer.com/download/?ca73fd,"April 4, 2024."
15404,manageengine_admanager_plus.exe,2915df34613898e9b73146aa1ac80be1,ADManager Plus Free Tools,"ADManager Plus is a simple, easy-to-use Windows Active Directory Management.",business,https://admanager-plus-free-tools.software.informer.com/,253 MB,http://www.manageengine.com/products/ad-manager/download-free.html,"May 27, 2024."
15405,cp6.exe,6899863f02e98a40770938e8587486f5,Cheque Printing Software,This software will help you to print cheques in your own customized format.,business,https://cheque-printing-software.software.informer.com/,4.7 MB,https://cheque-printing-software.software.informer.com/download/?ca34d87a,"May 27, 2024."
15406,cts_setup.zip,fa2573a83030f223ded166aca662a4f9,ClickToShip,Smart desktop shipping application.,business,https://clicktoship.software.informer.com/,66.3 MB,https://clicktoship.software.informer.com/download/?ca154162,"June 4, 2024."
15407,openbravopos-2.30.2-windows-installer.exe,6daa06022321b42c1b13bb2e25f69363,Openbravo POS,Point of sale application designed for touch screens.,business,https://openbravo-pos.software.informer.com/,20.1 MB,http://www.openbravo.com/product/pos,"May 23, 2023."
15408,gvisetup.exe,566a2121e8e959a2da38f98bedeaffff,GST-VAT INVOICING,Management sales system with inventory capabilities.,business,https://gst-vat-invoicing.software.informer.com/,810 KB,https://gst-vat-invoicing.software.informer.com/download/?ca2fead,"June 10, 2024."
15409,bctester_en.zip,dcf419aea17b8d3b1edc1a3550c824dc,bcTester,Program that reads barcodes from images or PDF files.,business,https://bctester.software.informer.com/,15.6 MB,https://bctester.software.informer.com/download/?ca3e430,"May 17, 2024."
15410,crecorder_setup.zip,fef65bc80d8cadf85ab69831cccc8615,CRecorder,"Collects engine data such as Ignition Timing, Fuel Trim and Engine Speed.",business,https://crecorder.software.informer.com/,13.4 MB,https://crecorder.software.informer.com/download/?ca3b6c0,"May 16, 2024."
15411,edeclaration.zip,e152074c971b0437df9ddaff631e1676,EDeclaration,It forces users to read and accept the policy from time to time.,business,https://edeclaration.software.informer.com/,3.9 MB,https://edeclaration.software.informer.com/download/?ca1addab,"November 18, 2023."
15412,loanmanager2.zip,82e05721a1fe9ccf4a504e72a6503df0,Loan Manager,Program designed for businesses involved in lending or loan.,business,https://loan-manager1.software.informer.com/,330 KB,https://loan-manager1.software.informer.com/download/?ca93e86,"July 3, 2024."
15413,hmsfbsetup.exe,2bc9a770844cd1246ed01bab1a107ba8,Bistone Hotel Management System,"You can manage Hotel Reservations, Services, Rooms/Beds and Guests.",business,https://bistone-hotel-management-system-full-boa.software.informer.com/,5.3 MB,http://www.bistonesoft.com,"June 11, 2024."
15414,astah-professional-7_0_0-846701-jre-setup.exe,52bc9277fc04a83375dc20aae319f8ed,Astah Professional,A project modeling tool supporting UNL and Mind Mapping.,business,https://astah-professional.software.informer.com/,80.7 MB,https://astah-professional.software.informer.com/download/?caff62b,"August 7, 2023."
15415,invoiceexpert-4.44.0-setup.exe,21239952756b962afbc728d9e5766d6f,Invoice Expert,"Tool for billing, inventory and invoicing.",business,https://invoice-expert.software.informer.com/,23.6 MB,https://invoice-expert.software.informer.com/download/?ca234e1a,"June 14, 2024."
15416,myob_accountright.exe,f41e93754a4a3fa802927d8ea41f1e24,MYOB AccountRight Standard,It provides a flexible way to manage your accounting & inventory.,business,https://myob-accountright-standard.software.informer.com/,114 MB,https://myob-accountright-standard.software.informer.com/download/?ca13c72d,"June 27, 2024."
15417,poas_setup.exe,c3e23b4dffef7b9159830be1cb10f0de,Post Office Agent Software,It can be used by MPKBY/SAS post office agents.,business,https://post-office-agent-software.software.informer.com/,4.5 MB,https://post-office-agent-software.software.informer.com/download/?ca35c26e,"May 27, 2024."
15418,invoiceprinting.zip,620759898f13c49e1b09de50af0d9005,GNInvoicePrinting,"Create invoices, estimates, packing lists, and credit memos for your company.",business,https://gninvoiceprinting.software.informer.com/,15.6 MB,http://www.gnprinting.in/InvoicePrinting.aspx,"May 17, 2024."
15419,sure.exe,0899ec0fe5ee25cbe033068a931a5e5f,SURE Trader,Stock market application with point-and-click trading feature.,business,https://sure-trader.software.informer.com/,8.2 MB,https://sure-trader.software.informer.com/download/?cf1dc726,"October 15, 2023."
15420,misdownloads_odin_software_utilities_ssj_diet_full_setup.rar,67c948062dd7cf43a545870c06cecad3,SSJ DIET,Trade stocks using a powerful client.,business,https://ssj-diet.software.informer.com/,101 MB,https://ssj-diet.software.informer.com/download/?ca1b6df0,"April 1, 2024."
15421,ctrader-spotware-setup.exe,424b9727dffb414401e5004af425f58f,Spotware cTrader,Spotware cTrader provides full STP access to the currency trading markets.,business,https://spotware-ctrader.software.informer.com/,496 KB,https://spotware-ctrader.software.informer.com/download/?ca5c862,"May 12, 2024."
15422,hotstockedprecisionstub.exe,32161bda87f560ca3a7250db6b6d23c3,Hotstocked Precision,It is a tool designed to scan the market by technical analysis setups.,business,https://hotstocked-precision.software.informer.com/,639 KB,https://hotstocked-precision.software.informer.com/download/?cacaf7b,"May 17, 2024."
15423,setup.exe,9a082191cbbefde951e2f915bec2d511,Advanced Cymatic Trader,Advanced Cymatic Trader is an unique betting and trading program for Betfair.,business,https://advanced-cymatic-trader-for-betfair.software.informer.com/,549 KB,https://advanced-cymatic-trader-for-betfair.software.informer.com/download/?ca34dcb5,"May 27, 2024."
15424,traderline.msi,bf0ca6e3481a3f1ea65adddfcd86dd19,Traderline,Software for betting and trading in Betfair.,business,https://traderline.software.informer.com/,7.2 MB,https://traderline.software.informer.com/download/?ca8769b,"July 3, 2024."
