,sha256,md5,ransomware_family
6825,787aa3f7a78eddd415b966862e90680c7787b4612347329d0cfec8ea41500acc,d6ffd3982bc70dceed31c166cbb5010d,virlock
6826,c426e4a9163283aca7265a5e0e0f8f7a967350e3fe3a47549e0ef8904f98a7f6,2115fc9343a7771a5021a621ff4c3239,pajetbin
6827,6691b0c9111fcf3b59a5a26f0965285dcb1b7ee8b00d681670122a1960f2f116,78cdd5048f791a49dd34436002038c76,pajetbin
6828,1e6e0f905ae27ceaf07727385fb5a89c83af273105c5bf129026e1fb00d54b0b,7aebe1b914cad6a04de77bc6e8f22543,pajetbin
6829,b434df13659017af819321209bc1635464ca98f5e359368fe31990d672448de9,a874bf8725ea81b0a649bbb814c3690a,berbew
6830,d3e4e4e5123c9c8fbc81596aa469cf241bf2e7d16393d6094643b67c492b68cf,47568b423f3a9fe32f57669ba4490f5e,spygate
6831,428c12404ebdb6d6e9fa8c2575c5822d515cced677d8c6d3713251edc5152711,808a9297023e7c49f7d2f647eb243fe9,berbew
6832,6b8b9f80cf874d54e802880eac91357547ef21929c9de04ca76a0ac28f9a284a,30d3102513d1712ba58e35e526eb297f,berbew
6833,50abb9967cc5d6c77a03e36a51f5733d4a6660612ecf7db6de7f56aac1a61614,492128794b08226db0a73aeb94235ff6,pajetbin
6834,b3ebc327773f5f846deeb1255475644a630c4d0d3b4eda3bbf995a36599c07cf,d197883d8745a61fe25aebea85622a65,moisha
6835,060cf2dc9ccb70216f5fde8b64d6eb5dfa24066d9825e0f657416ffee12448ab,22e3e5c01e6e040327871f86caed6cf8,berbew
6836,dc12bc7ab6090b3f7f2f87ba4758b907eca4d68e1f0b4c931c7627bb2c6571a3,e3acafbfb58f8ec186580bf5ef8ed51c,pajetbin
6837,c0bf5c422d3d94d87e861ec083db89aca32285e0a6fc81bb30b9f2a6db939c8e,02f0da878d9433a6df5b2bcfd68cf941,sivis
6838,240605f72ed8223a307111f98f3878ef95d4402344e2459f9ddd29e165b2852c,631b93d0391b996a8970315dbaa54745,pajetbin
6839,0064729534588f38b703af50e996f16221478935933f252ebc023f9daaed897e,c613012499b349065ae488c812c2c3cf,berbew
6840,2a5f6583dd647aa725a143e437271fe7b9d9c5d999fcc58dfede157cce87956f,f4c3e48ac1db9a3bed61e3f483d620bc,berbew
6841,a81a6f32a444ae7b160168d89b8aec19d7d2a4806dbbaac0c790cbc049853a34,f17e2951439b1511e6d2b8a187212783,berbew
6842,544c109c5d5fe3e7c38c9ffb60448ff75165049c90159bc36fd2350de2a98f22,5235183ecadda7727e178e5dcff7f73c,sivis
6843,048c10a113f33738e72d7cbc907f743afd20f07e43b0ed8b211613281c26c84c,544785567a208afdb158c8cbfd320b33,berbew
6844,e171dd9a88a9e8b73120ef453bf4e95fcf946ab15d02b5b3463416f87f68000f,c1139ebef5655ac5aefd2dfa645e6d41,SINGLETON:c1139ebef5655ac5aefd2dfa645e6d41
6845,aa96e0e5c2556ca638a12a2e407b398fa11d97e075480071ae72bbd3fa8bf929,9a80f778a520eaa37babde25830061cd,berbew
6846,72ab6ed29f99cda38b6032f1598f43d5d3fd928430192e2169e8177f2cabc745,c9b51108c09056b6cdc208a928c68a72,sfone
6847,08deb9f98949d4632a4817ab70225b911f8931fd2e29b6b33c70e086aeb662a2,410408e676f3cb742512d2d3f8617013,lmir
6848,68d5c1b23d9b1af6e39834a392f21e677f7a76c49a8619420a4a425a8235f301,9e19e5735628951af7b9b495ee80f0eb,berbew
6849,496ed6306cdc2a036b1784d5056b539fdef7c492ecafc9162333edf52fb8110c,c56786591ce1b3e135d2c1171b2c2843,berbew
6850,74da7168ac84a8e41dfde89b3b821f722e39cfaf5db810e0227c7d1187f8c93f,e6f72b0469b57fd3ff074533170b581a,berbew
6851,a3ef599aa5d943b129da1cfc036418f45de4e0d9516d7a4f4082044c279d6499,9eef1f9db7ccdbfde9d8d6ba340cd5e0,crypmodadv
6852,6ed366695215fd97640afda580a5994872756d0d648940ed1655e4e89d4e13de,ff0222876123057475dc0e68d407e4c3,lamer
6853,8542ca86a30f480668ed98ca2ea4d41e9b5a77b6e408ac052342dd38eedcfec2,b44f33f11e4b526012fa9167c4eaf761,berbew
6854,c3c1507f1e7e45d053db4fc6eb99620f437e3db3476b08aa52e3360911e9f650,a324b076a14343378f011a6abe5e0389,pajetbin
6855,f226df550090a15d6bde8504c00019b71679b89cf5b74808eed74ded05afd966,d02ed816ba4a21c892fa1d6801840ab7,berbew
6856,9056bbcf2a4378f306f82d3cf07d4551a359c80d3c4fef51ba289639be909e4c,4b866261a8f8cf3380ccd38ef7d4c23d,virlock
6857,e36ac3faea2c14625702ea795d209f3ccb7617518ea01e963099995d3417be56,ca9c9717fcd2d8aa58dde1e464bec455,lamer
6858,a18e5d54306763b98dab08cff4ccecabc0db62db36807bd6cd14bb1f02074b3d,c24687ebd043f365a7535fdd19ada01c,berbew
6859,7f26adec80dd1c798724dd094ca8151a7f1881cf5838a104880f7ceb3d597977,6f5a4d228ab3096381ad19ca83b36b50,sivis
6860,93677e747101e61953fcc1e86bd4beffdb791c1bf2fcef91c7e6dd6d6090cbec,e514a6967380170d1cb33110333ad66e,berbew
6861,f506333157aba02ef3094e8c303f429865e078b44fbd907a9fc43744db011401,b87976a40bd07309724ac127c1dd2c3a,memery
6862,87da270eadc046d8fab3c96bf7d663c16b75e8f09f20c6bb30b66964e1b24e05,6070e3e9e412e0b518180ec8be09e385,SINGLETON:6070e3e9e412e0b518180ec8be09e385
6863,a18378a499ad9c0fb47884590bc1178882d401fd66599832212d8596d2d42b5c,c2156dc3b8a7ddd84ded340e3b181ca0,memery
6864,82e80bb7a33bcca8a33f3011c8cc47eae795da85545e7b180cfb8f6fd71a2e73,b045cdfcfc0a2ad66eeffc6bb6c32efd,memery
6865,0942a6ec1c9265673caa7c21db9462157ca26f3a0c8ce5b880882d716c7d5ec8,05a4d97c2dd64a7cbeb4aebde043f52f,berbew
6866,7a115e6ca95f66e18949928edbaf7a46d1fb13e959f5fd0fff392b2469501152,0e735899c6fdf81ee866ab05d3e0f340,crypmodadv
6867,267f591213acbcdc90fb3fa4e181d652d85f8754e95f50e9d18685abaec2dee9,cc89481fe0e82d7c4a25d8eae48a6ad4,pajetbin
6868,88fdbf9ea7c07b4b57730b9691d4a8a4b8dc9d14d8057601243d7ee26e64e7fd,2d9f02d3c27c7eada8fbcd332703b35f,pajetbin
6869,2e388f418ed005358b17dd8dd6bb1888a1ed81e6a6fff4b32aa9674e8f56b7d0,82b0d11681be06d800d3e255a6a4a871,berbew
6870,5980eeeecf542916f6633ae5ac50ccbf39f8c933607bdef164c5363b9c72ada8,825878f5fb0f8af3c75632dc870c62d4,berbew
6871,067647d9a573763870fe1052ea10a32974cfa882cc2171dffe0258aab01d1609,def971a2e85ccd5ac6b7545bceb6aa92,sivis
6872,d863c7cfbc3ede211ebbb0dd4623c33596a2685fffea9da90cdaf1ce5b4c699d,19e9fac63bcd78952945a6c6157fdbac,virlock
6873,3874a610b0d97abde5c6da12a47992d77695839153c9e6a70c51a55c5e66f51f,198cb566965153c7e7fae092f1b615f9,gator
6874,7d6f88b7f30fab7ee622800777b2adc69f4e7fb0a4e84342692dcc5facff73aa,71fe1a51513e9e193480f8df6824a339,virlock
6875,fc0cce06d98a7924a4d893f278ad5b672ab960e4c4f9c654e79d2736137771d8,3a54d58ac1898899a4dae366f588b4bc,lamer
6876,1f49e54aa0725188ff3a0090ef852e3e629680388936d6e27d804fa779a95aff,ce3165aef3af056f06651e3df9f45d13,pajetbin
6877,f657b86cf678a04e433632d997289ea24bf06b3c93670e614f242a0f07962a1e,25be2ba922fb2839153158e0c74e1d9c,jaik
6878,cb44cf26e2917db173c82a37add7aaa8b085f6d14b571543c530197eae7a0eff,48e781b5fb1eca436b4dfd767f6430cb,sfone
6879,c7959ab8aa0df3be60eb062d88bbedf303415f38cabc32bccbbb9e10a8b5ff3a,e8fa4ee924b699839b08cab38ec947dd,pajetbin
6880,9ebb2ba788bb4e4deba20cb40e24715fd58359a4d2b9f0eafd09d89871a3b883,0dc560fd963e592b53c0a2ccfc91c2e2,lamer
6881,8c723af5c826adea162ef3f2e37a1cca7b43d549c9a5fab7c9ff17f65eb5d8e7,e1f063d63a75e0e0e864052b1a50ab06,thanos
6882,a84b0532a6b53ac538b6475358f593fad602e1aeb9c16c17da283e07b710b494,2d0109978e6817246f83b1fb32243a0c,berbew
6883,c31ad0f8f4e4e71e276970e992f6e9bff69ce02893063dbb517f12fb609f9b75,767c455c7e22e091462438caa6999ec1,berbew
6884,222155e2f0430a1900be3b9a8c27a77eee3864d49b4a5ff39f8394fa374a2cf2,83fa330b67db9b406ab400ce0f3481a0,berbew
6885,a66bac6217c8fd95c08e197899eeb963312abb0074f5b7e83f4efbdf1be99df2,1895c0f037bb7e85a4d9d382a04750a0,berbew
6886,724bbcc16c9330dd5cc74379fff84c0279d82ade3d51029d67307c113e83b383,9ae2cdb65b03c7645fd8539938d805c3,lamer
6887,6027db9d8ce28589462f836b496687ed8c589e8680fe21846ff778c992faa525,233a5f7f6bbe96020cee4c63e08b2472,berbew
6888,e58233259b0653ffdc52bb0c403e5abd580407f86047628f20e8fcf0b8a0c158,e27e112fce5d206605f211a03fad9856,memery
6889,1c15c56633020efc112fb11e3245742ce450ea180677d538802aaacf01df4510,d5837a1e9e83d3a45299ad37dacf6386,pajetbin
6890,1cb554336aa8b9c3f71eb2f40831de5079aa52cbfeef9d3953e8ea356cb989a1,67a60f7cc8d983d5da2fec843596924c,pajetbin
6891,39f7873fe1367e58d66cf1d15eceb4eeee7feab00eb3f95de50bf38f810d5726,43447b24e551b7ce826971e8374d43ab,berbew
6892,546171515dbe1a09614d0b02882fe8cd1e6fce3d76b66ed15fc4f4ec843328b5,dedc80ae25be659e5d8794a7037f9058,sivis
6893,743746b0f0b7f069a9645dc43c0569a65280750517dc3f1ea2314d8d5b99273a,ece2a9572190f059e50cf91c1a882047,berbew
6894,82b9d9344b13c0098f21784c7b453e3400f26e8f629daeae4032cffdb5898a04,1ff3a3532837dda9402351ee52a4d12f,berbew
6895,5a9fd95cad1da4106c104e1b6f7082f4385df3b023a95db81cfa36b2945e9386,d4a857edf275642541c4195cf810402c,pajetbin
6896,6c5486e2e03c84796d2f62a78f62827b26e265019472af460eab44d01d92d0c5,67b0246612cb5731aa7d8be6a5b02e79,berbew
6897,39bbb6d618ef4747590670608a1b10379f508536a7cd53d6e1df34465e74e658,bbd859540ddc02bf98ea44f1e7197f8b,berbew
6898,8422a118c967dbb042d5d9c1efac14cca970294a8a9e090e65fa687c112b57e5,55b6f5dc59d8189fa8fd521599409dae,berbew
6899,d375357d666d48ca2f4a66749bff806bc675eb27135f029c0188133ae3e5e148,ce9e39fb41a8cf11eb5c8193d997c94a,pajetbin
6900,134ea1b698613a2f777b9d73386a0133b541ecea9ca51f1c720d5ee6303b9c29,20747ef76f824422c8f024356d7b7945,zpevdo
6901,b8fa56efe3ed38b06258f2b2d032565575fc91079df2141ed4d800ba988b4504,290a4efc700bbea7376f60c5023ea50b,berbew
6902,476067707864b2cd9d2ec9f0e740789f9d388c9165660b2562cd1b86ce496468,72078d41ac02f830d2239875a239f643,lamer
6903,509cc297ded83ef0279c26c90b723342e83a7559f0d6207cf7d9821707e5592d,fb9b8b620e444abbbeb6314fab5676e9,berbew
6904,5957d912b4772652fbce7cc05b3b4a19197907f519fb26e47b59df840b14e6ee,1a5aad36069b14e064e28f7550cadac5,lamer
6905,e965701ce06a70bc0d6a6de6944aad6f56a20f9e32be7b6f98f6e1fa50bc9444,8c920dbd1c4ea012e7f9aae535d81a28,ctsinf
6906,b623d2479e6cb6b0b71bf97678f5ac7520cc100bf99996055463bb69cbd5a26b,5bc9042bcb95a82ce189d4af4864936a,sfone
6907,137a82806ede5ddf241b897f1395dc7e80bc1bb27a2559223998582f32b77a05,050862dda1540712db972624ce1f8b44,trickbot
6908,0c803458ef1b3112c5fd53531d134d9ac36a8f2c1c911db2e3b7d22861ce7e1f,4cc15f6d3c357273d284c990d7d87133,salgorea
6909,28848646d625e33507164b54a70d74e3093a16c95caa4ae61a5de2d0ac89f86e,6e966751d37b4b236f19182152c4055b,berbew
6910,4770a077c6fc11a1c42316d5332d062e15e1a4b02e7e8e22bbf6e2beb411f6e5,4295493dbe8e670c3f35002ae56eb68c,vobfus
6911,ecbf72b021d3af8a48defff331f5e7ef27b59829b20e26759e282ed1bbb9d2b5,8dc10cf2fce74ce94abca123d799861a,dnjfa0a48fd
6912,92a21df4ff5fdbe9758e649a38f8c3f994b3d4ed79d249db4df2028dbace95a8,4d73f44145aa75ff8eae4d1cd41b7729,blackie
6913,70a665e10177a9f60c7cda4d3c2cfd5fbb64d89108470b28ed840def59da4f47,420b7d078d7b241f70711ffad1591105,berbew
6914,c194080464fac8a3fa5617bf0c28ef77e9afc6b49f4eea1baae394164d6cb753,f2980e163c40fa3fb01e7c16ad91d0f6,berbew
6915,c57aea94d6f389c129d968f922e86fa8525c0bc8f12b1ce353b912d5b5fea1fb,72058f14116a27b7eb7b1f8680be9c87,berbew
6916,37f5b68321a9645814569cfdbfa08c363f0e19b077c3b0174e578eff40a69f3b,1efaa77a6f99d04effa4dc710c3909f0,fuerboos
6917,5f3271f1f17d09a3bd16cc63ad00081a855dd1a6181d3637d346d8291c3a9170,b4f8b790eaf3acff234db044222adc8e,sfone
6918,9bd5ac4a9407ec70a2e331a6c90445e9b2adc33f0d2626971369259a4282ea30,f7ce97d8baf1ab6a23fe428f3f962cd0,berbew
6919,521ed90748899158dc2f69183dac88d6db9c4cd56aec675904648f04ba56e099,43876a5b55e3d878e585b7d4af3876b8,sivis
6920,118ede94df17a0ee8348d0100819ee5112be352da5588e139066eaca02f47a88,9c4719e29c8ec9c0066bb29b26d0f1db,berbew
6921,c12584f8a27af09566b1335aee14b78305c3966504d5881196ed01851699289c,987535e634ad93509f5f0e471bd987dc,berbew
6922,f38a1a188a329c3989d3d854c1230eaa56ffd147142291804b4b9339840fe775,dcba36292fd358faaa4850716556dc3a,pajetbin
6923,2a6401ac885d4919399b69b1479dd72a36e875bfd25029e5c7327eb53152ad9b,3e1ac3b97c152c02b0d90827d94ec38a,hmjfa0a48fd
6924,20efce1b107c21c6d8518f981d7e017796e670255ef4d2a57c508585ef8b32fd,cec0768c94a510408567a07bc80d68a0,crypmodadv
6925,c90d703844f034fb58b62464cd20945d67356414ef6894bf4ce0a72aeac1d223,69850c6017719d1021ae2aa67c54feb2,berbew
6926,401bf8c1aef89895d1799bbb006e75d6997123a230634a195061a1d71206426b,ca41e379ea9749d2348bd306e15c6000,lamer
6927,3c57b74db29926a142f5163cc4e5e58b626413b938728c186fa6d7185fad1dce,bed29447574915e5f23a35029b4b2425,lamer
6928,4022483e73b04fad1ec569d7325f8cc8ed6a2a91e5b62f27319874aedcd675dc,8354ac85e58df45fb0bd21273132cad7,teslacrypt
6929,1e4a05d537ad8b8fd06b0f642d03155e9831b8863f1dcd23d7e1bfd69c22c349,f9500fae899028c0ebc9ec08c8f3d940,sfone
6930,094ba26d75876dfcebc138a6f87650364c2592a776937663b24628cac48cb2d7,80bee11b7ba9e1b2e4b02b1c60c558c5,lamer
6931,0aaf97b20b7a9193560f19e5336e295173ba5172deb20b9ff62e120e910df615,0ce4258610e2aa98bc2042a26bf9afb5,lamer
6932,bdbf5b3ff234c163d02a7b2c30a43c217badb8a6b54b6fcefb72ad78459580ca,3cc8149edc9a2186a781115c4dfa5d64,berbew
6933,e28adbac9d508cac17f77402405ba0d5e43aa8e01f140b8a35c4017ad5d7e85f,327f60ad273ec3ec042c5182582044f3,sivis
6934,6970b2747d1de9daac1500488c4a8afe15b640e47afd6da302386a49c319defe,5321654ccd74a436c6c616fe38b5fa4e,lmir
6935,b5ceb55240df3a83c79a7c6d31a7b33c2bdd530ddcb0e0f6e5914f54654d16c7,15dfae83b199bcf4343fe4a85cdd8486,memery
6936,a06106547fa91056c79f7adf273410192800a4c6514275227247041cdf264fef,ccced39277ac48b982c019c0c717e904,sfone
6937,9e67d3ca04c0d608f969909fe5fb9d5f2f8e595225af17b43656db999e0a6e43,c3806942632edcefe0c2b107d6561211,agentb
6938,0e38f6b96a5b557e372e8ee19471c05f50b20d7d4be19f8b41ecceeab3e934e9,78ef75027b4bb3aeb9670d97a1886549,sivis
6939,b0696a0edc3390c39de3f2d38f7baa8bea07cd3d110d4ff2ef72980db7049bd7,ce2fffa60573b8a79a982e210d1beb21,berbew
6940,c3c48f423f0ecebf0164d50013b868c2afddd212da7868c1d22ab26bae635cef,f92f36282354d9f48de4d413ae6ad801,lamer
6941,87d0505702ad85e1f7525c45a7bf381f540954c5edbdba50291c8750a38986fa,7244551b651f1bbbb77c99f6cee3bab0,berbew
6942,263369dac5168e5269bed64d105297c189e672ae9092f19d52862bd4a7373c60,dcfe0e006e0dc3ff38cdb7ce724ca15d,shodi
6943,ee93dab9157a6f86d64145add17d65bae083a71184654e4a42ee9547f86096df,892f4baa1ef56afe07590435dcf31306,berbew
6944,7904da17b7790facf62ea430550a7f2585d2f93bbf145abed97a4c7ca56db6d9,2b8ead18ca6271637d8cbe7e60c4bbfe,berbew
6945,bc607efd668db40dfc792d6024d086effadc719ce06c02b9f79e97c027415e7a,6b68cb5579a99327cf249e91df216622,berbew
6946,52ed6e7d7b48e2228fcedf35624774905e97d20ea137cc311dc8766e7fe5126d,cca8917eb202d0b95c3798258105cac8,pajetbin
6947,dda1a6fc9235ecbdeeb1756d99d7f95e9998a9f617461cd28a0adc1e0913f85b,d2bc816b085a1fb43098107124f009e8,fakefire
6948,2a05039af25e75340c25334d11b3ef1962d150498d55f94a034e480801e79487,75307a84980db209505a2aca70002965,berbew
6949,226adb196fc698436f2c1664aff55aac73cd2ef9c3ac62906bdaa4f55c1cf347,7ce6f70f308f56c4de6ecb029577402e,lmjfa0a48fd
6950,cc94f5be0b8f7c46bd281d2a64d6cc1d49b313986c679d445598d26d6b84c65a,d61d7b898b2f4788ce025bd3eeda2104,pajetbin
6951,d621dcec38be1f2649f1a3ee41079bb0657e24807d9327a2df593d9d1a3891d9,4527a0ce693cc7c9a5d019cd6a4ff7a5,salgorea
6952,5b93ceb8aec31ef2c91a860e20a977acdbc4f660a9fcbb8de1eb25d0897e5391,cebcb76c2f9bf3d5ae6227fbc85bdbbf,pajetbin
6953,81b3dcf9fa4488d8727f10471a75ba7bdf89da7717721763a472292a1d1debdf,0a01235b70f0a09ff39426e446315980,crypmodadv
6954,72b39ecadea6ccb93c9f116be68659e079cbd99ffb79163fa99cbe824699435f,12e0be6f1133a8634f75ccf7550b9343,berbew
6955,bb1ceae1dd02e28df48647c2c6f8585dedb5d308bc1a99c1ee11e315f2d8fb26,de19033062f08278b8f50c9b7b9762cc,pajetbin
6956,427df918160a6560dfda3c65e1f11f18e5107067fd7be76d9d102bb94728baba,c2f64858eb4fe5f2b88449412f015717,blackie
6957,776e4a7ab57063eccb93d85e0ce65cba2c46edb8e7481814dc6cfd0aa4cfb5ae,dcdab7453d80e684d825dda939a96cc4,pajetbin
6958,3ce61ff91610d2de9740d13af59a0b4cf8522b97746649f5bc777b5ab2f1044a,1904ac92263035e44f1f98b92d51440a,berbew
6959,50af9b3d8852c13bfaf4862130307d6dfa71d68d8ecfd8a435687fffee14fa66,6105b0370e395955e5192e977fe1d8b4,sivis
6960,ac4aba0139be2dfd96cd4d31495583617ff670c88428e5b15503a387116afc2a,4fd5aa4ce50aba073ba6dd29dc359e31,SINGLETON:4fd5aa4ce50aba073ba6dd29dc359e31
6961,705e32c2460413244e1ef074c6508032d2c9e1cbcb01bbde2775f387360b9481,b2edf1acab97085d2032a32cbb3f07fb,memery
6962,b80187088f6e401f750a75449edadb1f0acd5a718a0e31338a16672191a70eb1,6080c2a92962361579fad1c909464e16,fnjfa0a48fd
6963,008a463bf1a11d9594a350d52b271213177ee93c32946e3a491bc1f958c21794,6487f092c2c1f9cb7a1279492ff4dd50,vobfus
6964,f424323d540a12e10292858a80e617a5f48b57b5fa6e3ad4f8e0b9eff6b0e960,37933bc1f6aa415685f9339d2007341d,pajetbin
6965,67fee6ab1b5eb38735359faa7cd861b808e26b5017ff6288ebf299a59fbb1e46,7b21cfaf17b4a1256aa1dc775bcb3ff1,ctsinf
6966,3c384d7e8e7ece07c71e736b074aabd5e33edfa202b8a96a86f05d86b246b91a,c75fc1ceafa9baea26203e69b2bbf242,berbew
6967,6309b7bd2251eee0a5e196818eaf762a3554c7037eaae89ee02a487abbac6c94,57f114d4a7bdd0cef076680f1eeb8fc8,lamer
6968,24e845a9a76e2f996c5960441054631030dc077e7d3086bdaf7a3efd18721218,418b6d72295007d20ef132a32292ad70,virlock
6969,1b70d9d6a2f20eee7e1afe8adeb92dcb103f1fa1e690c4103f19f0b0703764af,4542a79b62dbba7be6238ba52acb2c80,berbew
6970,cccc1d2671a4a44cfbb7c4d6b95f703e500d27fbc42e8d91e4db866ca7582cdf,b1449f7c298ade79de55a03ed53fc6c2,berbew
6971,a8952a85477de2609935f465462d3193c10f998fbdf51fc93d8a56d6ada13912,a1e0e942f1551af52ff71bff46c32f13,virlock
6972,2113546fcb27bd0eb9cb0c11f18ee355249a49bcd6fdb9e945e26e3b8c501781,cc1b13a4a051e9c82086dee3f21116ad,berbew
6973,e8ff0f9d49e1a886b79cf2e4a93db974850e8528cc79b1f3c37aaa23c4fbf086,1fbf8135888fea4e599fafc87aab8208,sivis
6974,95f8aa328a73105c511fd178d3fbf33e1b82eb4157700ec4b87594d076304065,cbf85ef30badae75a7e88f12c2133be0,lmir
6975,986d0f2af3a0b75f9d5024fa4453da2f9458c481f4a666efa1805a9e09e7fae3,c9d38b6462db0bfab3f1072304e12ddd,ctsinf
6976,f371ce1efc8412cda95f2d08977a039fd4bd9fcc7a96a5edab48e5c8b6ededd4,25ac6a8caadfa9af59590e41d3c99f58,berbew
6977,90a42f6fa241b97b2b91a7dd904434627e02ca081734ea7256f0cdeb3a789a40,7404277d9ab88f4c1c057a62a23b5195,sfone
6978,5cfd37aa2988f688408eb447e400b9dd78680b2a2beb696cedfa716d2363c2ff,cca690e9c852be75bd5c8e142759e4e0,pajetbin
6979,dc2e4666b4c27d4666be4f5f67edf89d34c90285ce82121e172e42af55d5aada,331ba167011b13c59fa38e694a8e0d6b,lamer
6980,fb001de97107263316d2e9563ee42f7dc3c824c10858f04a463f650ee5d4fe4d,3579aea407de9ddf1808adae28b73668,berbew
6981,4f5247f1ae7174b1b3f1d1244521757267570223557c21133fef18992bec527a,e37666fca9146326290777276edca86c,nymaim
6982,24913d5d49fa1907751e895d62a3c4239216383b2718101588a1cc96c772c5f0,bca52a8a302b86d1bfdb08ac60825abc,berbew
6983,b6bf4e4ac226301d74bdba360b0c990143b465876b0dbddffad8c623be9b7aba,c9656a4ea92bda2e9c46cbf832955286,lmir
6984,6b337da70417f938984319252d45a0abd5665907de4f584f7499012027af1fbb,50ce4761994a09f5461f602a0d6a239e,lamer
6985,b9aa90d32459fe4a89593cec12d74311318ee6d44165e86ce9a84876fefe57d9,f9d795442eac852c37dfa37d663b5c9d,pykspa
6986,991076ac6ba99c7e6ae5fd9334dedcdbbff1513960cb81c9d8efb0d1d3ae7dc5,064e49ae36530813857df6086240f8ff,berbew
6987,8e93f03ef699d1b6865900434426ebec1b509cdeb17b2e804b535257d946aeb5,8fe4c790da38f08acd23ce6cf3cf533f,lamer
6988,df30685bd6822d8b4ec60b694faf21f9ff4723e26c58b21a9d0910ead3b83a9b,c53b81748649488f30c6be734ec1a860,lamer
6989,43840caf1923e74b87f79abf52ae99931981b011bfc3a4cee6c0d1a8cc6f6613,5cdc1d22d6dc3eb645035d784c092da0,berbew
6990,c8c3e421e08378bff409d36fd00124a1e5a4a0d10c7f0cb56eacbff3ef7c3ecf,69124872860541701d341c8b75aa8336,virlock
6991,83fb4d4eb1cd634227a4f2ee1e01e4a4ed2fc62c78a46e1e0a9872a7d88836b3,4e8f25ae1e9a4fcc177df6af5bf1e958,berbew
6992,428dcceeaa2b74ba640100fe9eafff388deebd3809ba46e5d51ba25947772ba3,3ab2de0c1208b7092fe1ef0f4525a3e4,wacatac
6993,fac308a12326d1adad7558bfde04aa208e9630e937b53266fe771b2c712be011,20712363cb780e44c5dc4d9a5527a367,lamer
6994,805805705b418d4b08f6fc4b76ba6e49d0a3b6f6cd9544888c561ef88e7a20fa,7cf296f665a764948f8e667de37b1060,pajetbin
6995,641cdbfedf316dcee8d16bac86cf3f7845ea1e507190686abe50b3a4ed6ca475,31f60800bec27d06c374ee9d2a178450,berbew
6996,86c7de0ff1eb2c864f59ed3655b4c134d2ba321a2a512972e85c213096a4dfb2,875720d2a4ecb40a909f31943caf384a,berbew
6997,225736e0c88121e3ac362d1dedf0d384648717f064cbfbe521bb3c68a36aa2c3,949a53d69cd1934c425e364d17c0bff5,lebreat
6998,bba739297e840885d35417262d5464c1143fa485d60d2f7a14fceeb541e2c990,88ddda006804a53b9c7db9d3e22f3fc2,berbew
6999,041d05b8193c635d7c9e7e3e70bd8b1fb4bb5bb678047af3a81afb2f30d777fa,02e95d75b5aed368cef5c88a94123ebb,berbew
7000,3813e5f8aa45e6113fe421cd289a0eb631de3e5efdb2bec58e218982dd00d683,59d43d8acfb5bd3e5cad51966378960c,sivis
7001,79a56a26771e74428ecbe05d059ab84e6ef5634cb15241c222f9c0340d21baa8,a4c8cbe55218ed1734d8765b6a465bb8,berbew
7002,3422bde5e647fcb8712baafa30d132fb3d51740382b5abbd84956190ea0f3dce,ddd74d8b4dd99c8490a69d3d969f3052,pajetbin
7003,9151d45c57f03b01d7d6eee87fc765cfc4a4428781884944424913b528b5477b,55b0534fbb74d65c3e3fba7ea7b5019b,virlock
7004,8a2b85f8929b4d1c623066b3a677eb528d027f13d1624ad7e159fdfc8ac0a0df,98c271d9c8ea729277a3a3753d6b857f,lamer
7005,a85664a655b36851df2f01f3ca8b1fb5cca16b5de134b15f00bbfd69c05c4bc4,beeb1a0878b10ac56d335843f2b0b191,wmjfa0a48fd
7006,ed481c994e02ecc0af3bcc313465cefb9587e3e8c9895d3bf19b9073b91129a2,297069cb74bc1dba6243f3f79f8f3146,lamer
7007,fa036cc4ff77558272f651a65ba939aeb69296b1435f498290d70cf399498799,8283c10b0d0f17cfb52588d0a068e6cb,virlock
7008,df7314be50d3e906d1dd3435e737a3e47468b01ce5960d44e7dca9f8ea738985,e711beb490a9123df9da0c8a90923d50,berbew
7009,4bcad7440a0aa5c5fbd4b21ae611a0f9388b66f98d00982595f86daf53a6648b,08990030caa50a88986ed952c7c7060e,pajetbin
7010,5bc310866f4063e0da2ba9c39d50b29e518d4ee4ee4a47df3d34e881ba8d1995,3582aa8a347af006c94720d3531d29ee,lamer
7011,897da6d28013b1afa1b317d34e325adebfdd02aeaa846f0ffdea12273beff202,f4b481264f2339793b5320be93aabbc9,berbew
7012,051ba32eb7bf029ca27dc6fb23c4fbc3b8e3897faecef839e30febe653ac355a,d7d92825b2563ca3f6df0204e36260da,pajetbin
7013,398dfd1a1aa7a22438efced23ec98236fb73c8ca56011788c752d1457dc080df,7df754694f3fd819ead91cad18f5b028,viking
7014,edc8bf648748655c9a35876908c99fef3183734f475b168e6847941336136db3,8bf01b5c9db2dbb4a8c6b684175ce153,regrun
7015,41a97f0749c67421d2f50189885815c04d2e028336aaedb39c4b4bf680e1aaec,98f887f33dbc94c2231c78d064410710,lamer
7016,bd1d991b57816017f78768da3cee5faa65b1c4e83a6d29cee558434698ebb37a,cd87459025efc72c1033488228a8d04c,uwamson
7017,c2b08ee9a60b479e3cd487d5dbc81b9536335d31ab46b55ee0dd4a41a7882122,a4542b172c155b1c25e6ff981c675540,sivis
